genres,release_date,playtime_forever,item_id
Action Adventure Indie,2017-11-17,0.0,317400.0
Action Casual Indie,2017-11-17,9816.0,322170.0
Action Indie RPG Strategy Early Access,2017-11-17,0.0,346120.0
Action Adventure Casual Indie Strategy,2017-11-17,0.0,353360.0
Indie,2017-11-17,0.0,365670.0
Action Casual Indie Sports,2017-11-17,29.0,375460.0
Adventure Casual Indie Strategy,2017-11-17,910.0,389570.0
Adventure Casual Indie,2017-11-17,1.0,427920.0
Indie,2017-11-17,0.0,466910.0
Adventure Casual,2017-11-17,5.0,10.0
Casual Indie Simulation Strategy,2017-11-16,46.0,80.0
Casual Indie,2017-11-17,0.0,100.0
Action Casual Indie,2017-11-16,33.0,300.0
Action Casual Indie,2017-11-16,39.0,1300.0
Adventure Indie RPG,2017-11-16,0.0,1309.0
Free to Play Strategy,2017-11-16,233.0,1313.0
Adventure Casual Simulation Strategy,2017-11-16,290.0,3390.0
Simulation Strategy,2017-11-16,2253.0,240.0
Simulation Strategy,2017-11-16,101311.0,4000.0
Casual Indie Simulation,2017-11-16,74.0,6910.0
Simulation Strategy,2017-11-16,31.0,9180.0
Action Racing,2017-11-16,300.0,2270.0
Casual Indie Simulation,2017-11-16,43.0,9000.0
Casual Free to Play Indie Simulation Strategy,2017-11-16,180.0,2310.0
Casual Indie Simulation,2017-11-16,0.0,2360.0
Action Adventure Indie,2017-11-20,1.0,2370.0
Indie,2017-11-15,6.0,2390.0
Adventure Indie,2017-11-13,46.0,9060.0
Action Casual Indie,2017-11-15,285.0,400.0
Action Indie,2017-11-15,2.0,13250.0
Indie Strategy,2017-11-15,18405.0,13240.0
Sports,2017-11-15,18760.0,13230.0
Action Free to Play Indie RPG Strategy,2017-11-15,481.0,13210.0
Casual Indie,2017-11-15,9.0,320.0
Adventure Casual Indie,2017-11-15,19.0,340.0
Action Adventure Casual Indie,2017-11-15,216.0,380.0
Casual Indie,2017-11-15,286.0,420.0
Action Adventure Casual Indie,2014-01-24,36.0,20.0
Casual Indie Simulation,2012-03-09,519.0,50.0
Casual Indie,2017-11-15,16.0,70.0
Adventure Casual Indie Simulation,2017-11-15,355.0,130.0
Action Adventure Indie RPG,2017-11-15,731.0,220.0
Action Indie Early Access,2017-11-15,812.0,280.0
Adventure Casual Indie,2017-11-14,0.0,360.0
Action Adventure Casual Indie,2017-11-15,42.0,15700.0
Indie Simulation Sports Strategy,2017-11-14,10.0,15710.0
RPG,2015-07-08,2.0,3540.0
Action Indie Early Access,2017-12-01,193.0,3600.0
Casual Indie,2017-11-15,1139.0,6080.0
Indie Strategy Early Access,2017-11-14,124.0,20530.0
Action Adventure RPG,2017-11-14,4.0,32400.0
Adventure RPG Strategy,2017-11-15,2328.0,32440.0
Adventure RPG Strategy,2017-11-15,3069.0,550.0
Action Free to Play Massively Multiplayer Simulation,2017-11-15,0.0,223530.0
Adventure RPG Strategy,2017-11-15,1295.0,41000.0
Action,2017-11-14,194.0,38700.0
Action,2017-11-14,13.0,37370.0
Adventure RPG Strategy,2017-11-15,110.0,40930.0
Action,2017-11-14,1590.0,47870.0
Action,2017-11-14,1.0,9010.0
Action,2017-11-14,13.0,34270.0
RPG Early Access,2017-11-14,0.0,9930.0
Action,2017-11-14,3087.0,620.0
Action,2017-11-14,35.0,105600.0
Simulation Sports,2017-11-14,1097.0,57900.0
Action Racing,2017-11-14,473.0,22230.0
Simulation Strategy,2017-11-14,87.0,202530.0
Simulation,2017-11-14,42.0,200940.0
Simulation,2017-11-14,23.0,41050.0
Adventure Casual RPG Simulation,2017-11-14,0.0,41060.0
Action Adventure Indie RPG,2017-11-14,483.0,227780.0
Adventure,2017-11-14,3.0,203650.0
Action Indie,2017-11-14,81.0,211360.0
Action,2017-11-14,0.0,108800.0
Action,2017-11-14,4.0,113200.0
Casual RPG Simulation Strategy,2017-11-14,261.0,730.0
Simulation Strategy,2017-11-14,0.0,204300.0
Indie Simulation,2017-11-14,359.0,207210.0
Action Casual Indie,2017-11-14,119.0,41070.0
Adventure Casual Indie,2017-11-14,1655.0,111600.0
Casual Indie,2017-11-14,1.0,200330.0
Action Early Access,2017-11-14,0.0,201480.0
Action Early Access,2017-11-14,3494.0,204340.0
Racing,2017-11-14,409.0,223470.0
Action Casual Indie Sports,2017-11-13,3158.0,213610.0
Adventure,2017-04-20,27.0,2280.0
Simulation,2017-11-13,6.0,2290.0
Adventure Casual Indie RPG Strategy,2017-11-13,177.0,2300.0
Action Adventure Indie,2017-11-12,21.0,9160.0
Action Adventure Indie,2017-11-11,75.0,219950.0
Action,2017-11-12,2589.0,212480.0
Casual Early Access,2017-11-12,12.0,286080.0
Adventure Indie,2017-11-12,4238.0,39000.0
Free to Play,2017-11-12,0.0,265630.0
Action Casual Indie Early Access,2017-11-12,0.0,224260.0
Adventure Free to Play Indie RPG Strategy Early Access,2017-11-12,0.0,229660.0
Casual Indie Strategy,2017-11-13,23.0,227380.0
Action Casual Indie Strategy,2017-11-13,293.0,228760.0
Action Casual Indie,2017-11-13,1151.0,232910.0
Action Free to Play Massively Multiplayer RPG Early Access,2017-11-13,213.0,209060.0
Adventure Casual,2017-11-13,2313.0,225140.0
Adventure Indie,2017-11-10,19.0,233550.0
Adventure Casual Indie,2017-11-10,31.0,233720.0
Adventure Casual,2017-11-10,207.0,31280.0
Adventure Casual Indie,2017-11-10,859.0,236090.0
RPG,2017-11-10,83.0,35720.0
Action Adventure Indie RPG,2017-11-10,71.0,238050.0
Casual Indie Simulation,2017-11-10,79.0,240160.0
Adventure RPG,2003-11-10,11.0,240180.0
Adventure RPG,2017-11-10,550.0,240200.0
Casual Indie Strategy,2010-04-06,1188.0,225160.0
Casual Indie,2016-05-29,142.0,243360.0
Casual Indie Simulation,2007-11-21,89.0,201420.0
Indie Simulation Strategy,2017-11-10,0.0,237530.0
Action Adventure Indie Simulation,2017-11-10,46.0,247020.0
Casual Indie,2017-11-10,315.0,237630.0
Action Adventure Indie,2017-11-10,12.0,240340.0
Action Indie,2017-11-10,24.0,253530.0
Action Racing,1996-08-31,133.0,253750.0
Action Indie RPG Strategy,2017-11-10,764.0,236450.0
Adventure Casual Indie Simulation Sports Strategy,2017-11-10,68.0,223220.0
Casual Free to Play Indie Simulation,2017-11-10,0.0,246960.0
Adventure Casual Indie,2017-11-10,43.0,233130.0
Adventure Casual Simulation,2017-11-10,7.0,255520.0
Action Adventure Casual Indie,2017-11-10,1709.0,249330.0
Simulation,2017-11-10,43.0,257750.0
Action Strategy,2017-11-10,13.0,257990.0
Adventure,2017-11-09,12.0,259130.0
Simulation Sports,2017-11-09,23.0,252730.0
Simulation Sports,2017-11-09,13.0,259940.0
Action,2013-12-19,24.0,259960.0
Simulation Sports,2017-11-09,17.0,259980.0
Simulation Sports,2017-11-09,12.0,260000.0
Simulation Sports,2017-11-09,0.0,260020.0
Simulation Sports,2017-11-09,0.0,260040.0
Simulation Sports,2017-11-09,2.0,260060.0
Simulation Sports,2017-11-09,604.0,263760.0
Simulation Sports,2017-11-09,0.0,264200.0
Simulation Sports,2017-11-09,1.0,264220.0
Simulation Sports,2017-11-09,2720.0,265930.0
Simulation Sports,2017-11-09,74.0,267360.0
Simulation Sports,2017-11-09,52.0,273570.0
Simulation Sports,2017-11-09,0.0,274190.0
Simulation Sports,2017-11-09,0.0,225840.0
Indie Simulation Strategy,2017-11-09,554.0,277890.0
Indie Simulation,2017-11-09,5.0,282010.0
Casual Simulation Strategy,2017-11-09,317.0,246580.0
Adventure Indie RPG,2017-11-09,146.0,282440.0
Action Racing,1994-03-28,172.0,285330.0
Action Casual Indie,2017-11-09,11.0,286160.0
Casual Indie,2017-11-09,133.0,287840.0
Action Indie Sports Early Access,2017-11-09,213.0,290930.0
Adventure Casual Indie,2017-11-09,3.0,294670.0
Adventure Indie,2017-11-09,23.0,298180.0
Action Indie,2017-11-09,13.0,299030.0
Action Adventure Indie,2017-11-08,19.0,302610.0
Action Indie,2017-11-08,1031.0,311190.0
Action Casual Indie Racing Sports,2017-11-08,28.0,317040.0
Casual Indie Strategy,2017-11-08,925.0,317400.0
Adventure RPG Strategy,2017-11-09,140.0,319510.0
Action Massively Multiplayer,2017-11-20,0.0,113020.0
Action Indie Early Access,2017-11-09,10.0,214770.0
Adventure Indie,2017-11-09,0.0,219150.0
Action Indie RPG,2017-11-09,164.0,221910.0
Indie,2017-11-09,27.0,224480.0
Adventure Casual,2017-11-08,1.0,243220.0
Indie RPG Strategy Early Access,2017-11-08,182.0,17580.0
Indie Simulation,2017-11-08,90.0,45760.0
Action Adventure Casual RPG Strategy Early Access,2017-11-08,1.0,324680.0
Action Indie Early Access,2017-11-08,11.0,327890.0
Casual Indie,2017-11-08,156.0,17570.0
Action Indie RPG,2017-08-15,71.0,332800.0
Simulation,2017-11-08,0.0,335240.0
Simulation,2017-11-08,1.0,2400.0
Simulation,2017-11-08,5.0,2420.0
Adventure Indie Racing,2017-10-13,0.0,2430.0
Indie Simulation Early Access,2017-11-08,686.0,345820.0
Indie Racing Early Access,2017-10-26,29.0,356670.0
Casual Indie,2017-11-08,19.0,358380.0
Simulation,2017-11-08,19.0,346850.0
Casual Indie Simulation,2008-12-20,1.0,348300.0
Action Indie,2017-11-08,0.0,346680.0
Indie,2017-11-07,997.0,362890.0
Adventure Indie RPG,2017-11-07,430.0,366040.0
Indie RPG Strategy,2017-11-07,323.0,365670.0
Action Adventure Casual Indie Early Access,2017-11-07,313.0,371180.0
Adventure Casual Indie RPG Simulation Sports Strategy,2017-11-07,20.0,376920.0
Action Adventure Indie Strategy,2017-11-07,50.0,397690.0
Action Adventure,2017-11-07,2783.0,391540.0
Action Adventure Indie,2017-11-07,37.0,405820.0
Action Indie RPG,2017-11-07,0.0,410700.0
Casual Free to Play,2017-11-07,11.0,410710.0
Adventure Casual Indie RPG Strategy,2017-11-06,342.0,350770.0
Adventure Casual Indie RPG Strategy,2017-11-07,3.0,431240.0
Casual Indie Simulation,2017-11-14,1040.0,433340.0
Action Indie Early Access,2017-11-07,374.0,2400.0
Casual,2017-11-07,0.0,2420.0
Action Adventure Racing,2017-11-07,0.0,2430.0
Casual Indie Early Access,2017-11-07,639.0,3320.0
Action Adventure Indie,2017-11-07,95.0,240.0
Action Adventure Indie,2017-11-07,4745.0,4000.0
Adventure Casual Indie,2017-11-07,0.0,8000.0
Free to Play Massively Multiplayer RPG,2017-11-07,0.0,4560.0
Action Indie,2017-11-06,0.0,228200.0
Animation amp Modeling Design amp Illustration Education Utilities,2017-11-06,8.0,9180.0
Design amp Illustration,2017-11-07,0.0,4500.0
Design amp Illustration,2017-11-07,209.0,220.0
Design amp Illustration,2017-11-07,0.0,320.0
Design amp Illustration,2017-11-06,0.0,340.0
Adventure Casual Indie RPG Strategy,2017-11-06,0.0,360.0
Adventure Casual Indie RPG Strategy,2017-11-06,0.0,380.0
Adventure Casual Indie RPG Strategy,2017-11-06,306.0,400.0
Indie,2017-11-05,0.0,420.0
Adventure Indie RPG,2017-11-06,0.0,12100.0
Casual Indie Simulation Early Access,2017-11-05,61.0,12110.0
Indie,2017-11-06,0.0,12120.0
Adventure Indie,2017-11-06,0.0,12170.0
RPG,2017-11-06,0.0,12180.0
Action Adventure Casual Indie RPG,2017-11-06,0.0,12230.0
Indie Strategy,2017-09-15,0.0,12240.0
Action Adventure Casual Simulation,2017-11-03,0.0,12250.0
RPG,2017-11-03,513.0,22330.0
Casual Indie Strategy,2017-10-05,33.0,35700.0
Action Indie Early Access,2017-11-03,458.0,6060.0
Action Casual Indie,2017-11-03,18.0,3700.0
Action Indie,2017-12-08,54.0,34900.0
Action Indie,2017-11-03,1575.0,25990.0
Adventure Indie,2017-11-03,171.0,73230.0
Action Indie Massively Multiplayer Simulation,2017-11-03,112.0,32370.0
Adventure Casual Indie Strategy,2017-11-03,54.0,21690.0
Action Indie RPG Early Access,2017-11-03,1119.0,41500.0
Action Adventure Indie,2017-11-03,689.0,550.0
Indie RPG,2017-11-02,0.0,223530.0
Action Adventure Indie,2017-11-02,0.0,7670.0
Indie Early Access,2017-10-13,0.0,409710.0
Simulation,2017-11-02,59.0,45100.0
Action Casual Indie,2017-11-02,5.0,33910.0
Casual Indie,2017-11-02,3139.0,33930.0
Adventure Strategy Early Access,2017-11-03,0.0,219540.0
Adventure Indie,2017-11-03,54.0,8930.0
Action Casual Indie Racing,2017-11-03,0.0,2450.0
Action Casual Indie,2017-11-02,127.0,47890.0
Adventure Indie,2017-09-25,0.0,71230.0
Sports,2017-11-02,1244.0,620.0
Simulation,2017-11-02,1.0,73020.0
Action Adventure Indie Simulation Early Access,2017-11-02,7112.0,105600.0
Adventure Casual Indie,2017-10-02,247.0,95500.0
Casual Indie,2017-11-02,17.0,17470.0
Racing Simulation Sports,2017-11-02,0.0,47780.0
Racing Simulation Sports,2017-11-02,152.0,91600.0
Racing Simulation Sports,2017-11-02,468.0,72850.0
Racing Simulation Sports,2017-11-02,0.0,200900.0
Racing Simulation Sports,2017-11-02,1177.0,1250.0
Action Free to Play Massively Multiplayer RPG,2017-11-02,0.0,35420.0
Racing Simulation Sports,2017-11-02,280.0,105450.0
Action Free to Play Massively Multiplayer RPG,2017-11-02,256.0,42910.0
Action Indie Early Access,2017-11-02,0.0,207790.0
Action Adventure Indie,2017-11-02,0.0,40700.0
Action Indie,2017-11-02,21.0,58200.0
Casual Indie,2010-03-28,54.0,80310.0
Action Adventure Indie,2017-11-02,18.0,96000.0
Adventure Indie,2017-10-17,1.0,105100.0
Casual Indie Simulation,2017-11-01,0.0,205790.0
Casual Indie,2017-11-01,25939.0,730.0
Simulation,2017-11-02,512.0,208580.0
Adventure,2017-11-01,8.0,214830.0
Action Casual Indie,2016-10-31,116.0,204300.0
Casual Free to Play Indie Simulation,2017-11-01,65.0,212680.0
Simulation Strategy,2017-08-24,24.0,202970.0
Action Adventure Casual Indie,2017-11-01,54.0,202990.0
Action Adventure Casual Indie,2017-11-01,54.0,212910.0
Indie Simulation Strategy,2017-10-10,857.0,200710.0
Action Adventure Indie,2017-11-01,687.0,204360.0
Racing Simulation Sports Strategy,2017-11-01,206.0,219640.0
Action Indie,2017-11-01,0.0,232210.0
Action Free to Play Massively Multiplayer RPG,2017-11-01,12.0,221020.0
Action Indie,2017-11-01,2.0,220240.0
Action Indie,2017-11-01,31.0,204960.0
Action Adventure Casual Indie RPG Simulation Strategy,2017-11-01,0.0,224960.0
Indie Simulation Strategy,2017-11-01,0.0,221640.0
RPG,2017-11-01,0.0,99900.0
Action Indie,2017-10-31,0.0,113400.0
Casual Indie Racing,2017-10-31,93.0,208090.0
Action Free to Play Indie,2017-10-31,0.0,212200.0
Action Indie RPG Strategy Early Access,2017-10-31,36.0,215120.0
Indie Strategy,2017-10-31,0.0,218230.0
Adventure Indie,2017-10-23,316.0,230410.0
Adventure Casual Simulation,2017-11-01,0.0,231060.0
Action Casual Indie,2017-11-01,8.0,238960.0
Adventure Indie,2017-11-01,0.0,243870.0
Adventure RPG,2017-12-31,0.0,300970.0
Casual Free to Play Indie Simulation Strategy,2017-10-31,5.0,39000.0
Action Adventure Indie RPG Strategy Early Access,2019-12-10,0.0,215100.0
Adventure Indie Racing Strategy Early Access,2017-10-31,417.0,223710.0
Adventure Indie,2017-10-31,0.0,42160.0
Adventure Casual Free to Play Indie,2017-10-31,85.0,245550.0
Action Indie,2017-10-31,0.0,343450.0
Action Adventure Indie Early Access,2017-10-31,0.0,224580.0
Racing Simulation,2017-10-31,0.0,65790.0
Indie,2017-10-31,18.0,227680.0
Action Casual Strategy,2017-10-31,284.0,233720.0
Action Indie Strategy,2017-10-31,0.0,35720.0
Action Adventure,2017-10-31,0.0,236370.0
Action Indie Early Access,2017-10-31,87.0,237630.0
Action Adventure,2017-10-31,100.0,218620.0
Action RPG,2017-10-31,313.0,250620.0
Casual Indie Strategy,2017-10-31,1015.0,252490.0
Simulation Strategy,2017-10-31,0.0,208610.0
Casual Indie Strategy,2017-10-31,71.0,245170.0
Action Free to Play,2017-10-31,72.0,243020.0
Casual Indie,2014-08-30,64.0,238430.0
Adventure,2017-10-31,643.0,262150.0
Action Adventure Free to Play Indie,2017-10-31,0.0,281050.0
Action Adventure Free to Play,2017-10-31,144397.0,39210.0
Casual Indie,2017-10-31,53.0,264140.0
Adventure Indie Racing Simulation Early Access,2017-10-31,493.0,211820.0
Simulation,2017-10-30,0.0,367540.0
Casual Strategy,2017-10-31,57.0,221100.0
Casual Indie Strategy,2017-10-30,0.0,273110.0
Casual Indie Strategy,2017-10-30,35.0,222880.0
Casual Indie Strategy,2017-10-30,35.0,274920.0
Casual Indie Strategy,2017-10-30,0.0,225840.0
Casual Indie Strategy,2017-10-30,104.0,265930.0
Action Adventure Indie,2017-10-31,54.0,282900.0
Adventure Casual Indie,2017-10-30,121.0,286160.0
Action Early Access,2017-10-31,0.0,294860.0
Adventure Indie,2017-10-31,0.0,222900.0
RPG Strategy,2017-10-30,110.0,296470.0
RPG Strategy,2017-10-30,0.0,299460.0
RPG Strategy,2017-10-30,54.0,292140.0
RPG Strategy,2017-10-30,0.0,307290.0
Action Casual Indie Racing,2017-10-30,13.0,310080.0
Indie,2017-10-30,0.0,244630.0
Casual Indie Simulation Strategy,2017-10-30,0.0,268420.0
Adventure Indie,2017-10-30,0.0,227940.0
Action Adventure,2017-10-30,118.0,316600.0
Adventure Indie RPG,2017-11-01,38.0,318430.0
Casual Indie,2017-10-30,505.0,221380.0
Adventure Simulation,2017-10-30,214.0,328070.0
Action Casual Strategy,2017-10-30,54.0,328600.0
Free to Play Indie,2017-10-30,321.0,333980.0
Action Casual Indie,2017-10-30,1096.0,339800.0
Action Indie Early Access,2017-10-27,54.0,344040.0
Action Adventure Indie,2017-10-30,54.0,347430.0
Action Indie,2017-10-30,0.0,347560.0
RPG Strategy,2017-10-30,63.0,207370.0
Action Early Access,2017-11-24,65.0,207380.0
RPG Strategy,2017-10-30,225.0,207400.0
Adventure Indie,2017-10-29,0.0,39120.0
Action Adventure Casual RPG,2017-10-27,0.0,354850.0
Action Casual Indie RPG Strategy Early Access,2017-10-27,0.0,351640.0
Casual Indie,2017-10-31,0.0,232150.0
Casual Indie,2017-10-28,0.0,370100.0
Action Casual Indie Simulation,2017-10-28,561.0,381120.0
Action Indie Racing Simulation Early Access,2017-10-28,35.0,338060.0
Action Adventure Free to Play Indie,2017-10-28,36.0,379960.0
Indie,2017-10-18,0.0,385800.0
Casual Indie Simulation Strategy,2017-10-28,67.0,389570.0
Adventure,2017-10-27,0.0,379980.0
Action Casual Indie Simulation,2017-10-27,93.0,394690.0
Action Adventure Casual Indie,2017-10-27,476.0,413150.0
Adventure Free to Play Indie,2017-10-27,55.0,417860.0
Casual,2017-10-27,0.0,427730.0
Adventure Casual Indie,2017-10-27,414.0,431240.0
Action Indie,2017-10-27,3123.0,620.0
Simulation Strategy,2017-10-27,321.0,99900.0
Action Free to Play Strategy,2010-04-24,25.0,265630.0
Indie,2017-10-27,1994.0,301520.0
Action Free to Play Massively Multiplayer,2017-10-30,54.0,302830.0
Adventure Indie RPG Strategy,2017-10-27,205.0,304050.0
Action Adventure Indie,2017-10-27,700.0,304930.0
Action Adventure RPG,2017-10-26,165.0,317400.0
Casual Indie Massively Multiplayer Strategy,2017-10-27,319.0,333930.0
Adventure Indie,2017-10-26,0.0,338180.0
Action Casual Strategy,2017-10-27,1552.0,230290.0
Sports,2017-10-27,586.0,255710.0
Sports,2017-10-27,738.0,397340.0
Action Adventure Casual RPG,2017-10-27,80.0,280790.0
Casual Free to Play Indie Simulation Sports,2017-10-27,102731.0,4000.0
Action,2017-10-27,500.0,6060.0
Casual Indie RPG,2017-10-27,5.0,8190.0
Animation amp Modeling Design amp Illustration,2017-10-26,0.0,400.0
Indie Strategy,2017-10-26,925.0,620.0
Adventure Simulation,2017-10-26,1671.0,24240.0
Adventure Casual Indie Strategy,2017-10-26,414.0,1250.0
Adventure Indie RPG Strategy,2017-10-26,0.0,35420.0
Adventure Casual Indie Sports Strategy,2017-10-26,0.0,219640.0
Action Free to Play Indie RPG Strategy,2017-10-26,0.0,232210.0
Casual Indie,2017-10-26,88.0,113400.0
Action,2017-10-26,3267.0,218230.0
Casual Indie Simulation,2017-10-26,16.0,236390.0
Action Indie,2017-10-26,6086.0,243870.0
Adventure Indie RPG,2017-10-26,0.0,39120.0
Adventure Casual Indie,2017-10-25,90.0,265630.0
Adventure Indie,2017-10-25,4.0,42160.0
Action Adventure Indie Simulation Strategy,2017-12-13,63.0,224260.0
Adventure Indie RPG,2017-10-25,9.0,226320.0
Utilities,2017-10-25,0.0,263540.0
Adventure Indie,2017-10-26,542.0,242760.0
Adventure Indie Simulation,2017-10-26,1.0,206420.0
Adventure Indie,2017-10-25,367.0,252490.0
Casual Indie,2017-10-25,149.0,107410.0
Action Adventure,2017-10-24,28.0,266430.0
Adventure Casual Indie RPG,2017-10-24,129.0,221100.0
Adventure Strategy,2017-10-24,105.0,269570.0
Casual Free to Play,2017-10-24,11988.0,271590.0
Action Indie Simulation,2017-10-20,86.0,273110.0
Adventure Casual,2017-10-24,213.0,251570.0
Casual Indie,2017-10-25,7016.0,48700.0
Casual Indie Strategy,2017-10-24,24.0,285900.0
Action Adventure Casual Indie Early Access,2017-10-25,0.0,291210.0
Casual Indie,2017-10-25,1353.0,295110.0
Adventure Indie,2017-10-25,0.0,362300.0
Action Indie,2017-10-25,0.0,433850.0
Casual Indie,2017-10-25,0.0,439700.0
Casual Indie,2017-10-25,23.0,222900.0
Action Adventure Casual Indie,2017-10-25,9.0,298240.0
Action Adventure Indie Early Access,2017-10-25,1075.0,301520.0
Action Casual Indie,2017-10-25,9929.0,304930.0
Action Adventure Casual Indie,2017-10-25,455.0,250340.0
Action Adventure Indie RPG,2017-10-25,0.0,224600.0
Action Adventure Indie,2017-10-25,343.0,227940.0
Action Indie,2017-10-25,4.0,317470.0
Action Indie,2017-10-25,0.0,326960.0
Adventure Indie,2017-10-25,1.0,10.0
Adventure Indie,2017-10-25,17.0,80.0
Action Adventure Indie,2017-10-25,0.0,100.0
Casual Indie Strategy,2017-10-24,2657.0,240.0
Adventure Indie,2017-10-24,24542.0,730.0
